Category,City,Country,Customer ID,Customer Name,Market,Order Date,Order ID,Order Priority,Postal Code,Product ID,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales,Shipping Cost
Furniture,Santa Ana,El Salvador,JD-1601539,Joy Daniels,LATAM,7/4/2012,MX-2012-JD1601539-41094,Medium,,FUR-FU-4074,"Eldon Light Bulb, Black",Central America,Consumer,7/11/2012,Standard Class,Santa Ana,Furnishings,0,14.58,3,50.4,4.263
Office Supplies,Santa Ana,El Salvador,JD-1601539,Joy Daniels,LATAM,7/4/2012,MX-2012-JD1601539-41094,Medium,,OFF-BI-4826,"Ibico Hole Reinforcements, Recycled",Central America,Consumer,7/11/2012,Standard Class,Santa Ana,Binders,0,4.64,4,19.6,1.987
Office Supplies,Mexico City,Mexico,LB-1673582,Larry Blacks,LATAM,7/6/2012,MX-2012-LB1673582-41096,Critical,,OFF-EN-3661,"Cameo Interoffice Envelope, Recycled",Central America,Consumer,7/9/2012,First Class,Distrito Federal,Envelopes,0,22.8,2,61.64,22.538
Office Supplies,Managua,Nicaragua,TB-2140093,Tom Boeckenhauer,LATAM,7/3/2012,MX-2012-TB2140093-41093,Medium,,OFF-AR-3475,"Binney & Smith Canvas, Blue",Central America,Consumer,7/9/2012,Standard Class,Managua,Art,0,42.8,5,171.2,11.681
Furniture,Los Mochis,Mexico,RL-1961582,Rob Lucas,LATAM,7/6/2012,US-2012-RL1961582-41096,High,,FUR-FU-3037,"Advantus Light Bulb, Duo Pack",Central America,Consumer,7/8/2012,First Class,Sinaloa,Furnishings,0.4,-14.544,3,24.156,3.662
Office Supplies,Los Mochis,Mexico,RL-1961582,Rob Lucas,LATAM,7/6/2012,US-2012-RL1961582-41096,High,,OFF-FA-5473,"OIC Push Pins, Bulk Pack",Central America,Consumer,7/8/2012,First Class,Sinaloa,Fasteners,0,29.16,6,59.64,3.629
Technology,Apopa,El Salvador,HK-1489039,Heather Kirkland,LATAM,6/29/2012,MX-2012-HK1489039-41089,Medium,,TEC-PH-5348,"Nokia Office Telephone, VoIP",Central America,Corporate,7/5/2012,Standard Class,San Salvador,Phones,0,22.6,2,86.96,3.415
Furniture,La Romana,Dominican Republic,DL-1331536,Delfina Latchford,LATAM,7/3/2012,MX-2012-DL1331536-41093,High,,FUR-CH-4518,"Harbour Creations Bag Chairs, Adjustable",Caribbean,Consumer,7/5/2012,First Class,La Romana,Chairs,0.2,26.916,3,102.576,3.197
Office Supplies,Apopa,El Salvador,HK-1489039,Heather Kirkland,LATAM,6/29/2012,MX-2012-HK1489039-41089,Medium,,OFF-ST-5694,"Rogers Folders, Blue",Central America,Corporate,7/5/2012,Standard Class,San Salvador,Storage,0,7.76,2,40.92,2.853
Office Supplies,Apopa,El Salvador,HK-1489039,Heather Kirkland,LATAM,6/29/2012,MX-2012-HK1489039-41089,Medium,,OFF-FA-6206,"Stockwell Thumb Tacks, Assorted Sizes",Central America,Corporate,7/5/2012,Standard Class,San Salvador,Fasteners,0,1.72,2,14.64,1.113
Office Supplies,Santo Domingo,Dominican Republic,DK-1283536,Damala Kotsonis,LATAM,6/29/2012,MX-2012-DK1283536-41089,Medium,,OFF-AP-3869,"Cuisinart Refrigerator, Red",Caribbean,Corporate,7/4/2012,Standard Class,Santo Domingo,Appliances,0.2,532.392,7,1852.032,184.171
Technology,Castanhal,Brazil,SK-1999018,Sally Knutson,LATAM,6/29/2012,MX-2012-SK1999018-41089,Medium,,TEC-PH-5339,"Nokia Headset, Cordless",South America,Consumer,7/4/2012,Standard Class,Pará,Phones,0,95.2,4,202.56,20.744
Office Supplies,Castanhal,Brazil,SK-1999018,Sally Knutson,LATAM,6/29/2012,MX-2012-SK1999018-41089,Medium,,OFF-SU-4137,"Elite Trimmer, Serrated",South America,Consumer,7/4/2012,Standard Class,Pará,Supplies,0,85.14,9,230.22,14.141
Furniture,Santa Clara,Cuba,TT-2146031,Tonja Turnell,LATAM,6/27/2012,MX-2012-TT2146031-41087,Medium,,FUR-CH-5407,"Novimex Steel Folding Chair, Black",Caribbean,Home Office,7/4/2012,Standard Class,Villa Clara,Chairs,0,143.64,6,319.2,12.896
Office Supplies,Santa Clara,Cuba,TT-2146031,Tonja Turnell,LATAM,6/27/2012,MX-2012-TT2146031-41087,Medium,,OFF-EN-5033,"Kraft Mailers, Recycled",Caribbean,Home Office,7/4/2012,Standard Class,Villa Clara,Envelopes,0,24.28,2,48.6,3.077
Office Supplies,Santo Domingo,Dominican Republic,SN-2071036,Steve Nguyen,LATAM,7/1/2012,MX-2012-SN2071036-41091,Medium,,OFF-BI-3714,"Cardinal 3-Hole Punch, Economy",Caribbean,Home Office,7/4/2012,Second Class,Santo Domingo,Binders,0.2,5.76,3,46.08,3.072
Office Supplies,Santo Domingo,Dominican Republic,SN-2071036,Steve Nguyen,LATAM,7/1/2012,MX-2012-SN2071036-41091,Medium,,OFF-SU-6173,"Stiletto Scissors, High Speed",Caribbean,Home Office,7/4/2012,Second Class,Santo Domingo,Supplies,0.2,8.784,2,25.184,3.023
Office Supplies,Castanhal,Brazil,SK-1999018,Sally Knutson,LATAM,6/29/2012,MX-2012-SK1999018-41089,Medium,,OFF-LA-4542,"Harbour Creations Removable Labels, Adjustable",South America,Consumer,7/4/2012,Standard Class,Pará,Labels,0,3.72,2,11,1.931
Office Supplies,Recife,Brazil,CD-1228018,Christina DeMoss,LATAM,6/26/2012,MX-2012-CD1228018-41086,Medium,,OFF-EN-4920,"Jiffy Manila Envelope, Set of 50",South America,Consumer,7/3/2012,Standard Class,Pernambuco,Envelopes,0,56.8,8,138.72,12.902
Office Supplies,Recife,Brazil,CD-1228018,Christina DeMoss,LATAM,6/26/2012,MX-2012-CD1228018-41086,Medium,,OFF-AP-4509,"Hamilton Beach Toaster, Black",South America,Consumer,7/3/2012,Standard Class,Pernambuco,Appliances,0,3.36,3,113.88,7.711
Furniture,Santo Domingo,Dominican Republic,KN-1670536,Kristina Nunn,LATAM,6/29/2012,US-2012-KN1670536-41089,Medium,,FUR-CH-4560,"Harbour Creations Steel Folding Chair, Set of Two",Caribbean,Home Office,7/3/2012,Standard Class,Santo Domingo,Chairs,0.2,18.008,1,53.408,4.789
Technology,Santo Domingo,Dominican Republic,KN-1670536,Kristina Nunn,LATAM,6/29/2012,US-2012-KN1670536-41089,Medium,,TEC-MA-5001,"Konica Calculator, Wireless",Caribbean,Home Office,7/3/2012,Standard Class,Santo Domingo,Machines,0.7,-61.97,5,51.63,3.927
Office Supplies,Recife,Brazil,CD-1228018,Christina DeMoss,LATAM,6/26/2012,MX-2012-CD1228018-41086,Medium,,OFF-FA-6186,"Stockwell Clamps, Bulk Pack",South America,Consumer,7/3/2012,Standard Class,Pernambuco,Fasteners,0,11.52,3,38.46,3.099
Office Supplies,Santo Domingo,Dominican Republic,KN-1670536,Kristina Nunn,LATAM,6/29/2012,US-2012-KN1670536-41089,Medium,,OFF-FA-3075,"Advantus Thumb Tacks, Metal",Caribbean,Home Office,7/3/2012,Standard Class,Santo Domingo,Fasteners,0.2,-2.016,2,14.624,1.874
Office Supplies,Santo Domingo,Dominican Republic,KN-1670536,Kristina Nunn,LATAM,6/29/2012,US-2012-KN1670536-41089,Medium,,OFF-BI-3248,"Avery Binder Covers, Economy",Caribbean,Home Office,7/3/2012,Standard Class,Santo Domingo,Binders,0.2,-0.596,1,5.904,1.384
Office Supplies,Antiguo Cuscatlán,El Salvador,FW-1439539,Fred Wasserman,LATAM,6/30/2012,MX-2012-FW1439539-41090,Critical,,OFF-AR-3451,"BIC Highlighters, Blue",Central America,Corporate,7/2/2012,First Class,La Libertad,Art,0,56.76,11,138.82,30.887
Furniture,Antiguo Cuscatlán,El Salvador,FW-1439539,Fred Wasserman,LATAM,6/30/2012,MX-2012-FW1439539-41090,Critical,,FUR-BO-3635,"Bush Floating Shelf Set, Mobile",Central America,Corporate,7/2/2012,First Class,La Libertad,Bookcases,0,120.48,4,463.44,30.137
Technology,San Salvador,El Salvador,AG-1027039,Alejandro Grove,LATAM,6/28/2012,MX-2012-AG1027039-41088,High,,TEC-PH-5835,"Samsung Signal Booster, Cordless",Central America,Consumer,7/2/2012,Standard Class,San Salvador,Phones,0,59.48,2,185.92,21.097
Technology,Teresina,Brazil,EH-1418518,Evan Henry,LATAM,6/28/2012,MX-2012-EH1418518-41088,Medium,,TEC-PH-5338,"Nokia Audio Dock, with Caller ID",South America,Consumer,7/2/2012,Standard Class,Piauí,Phones,0,146.7,3,333.48,16.436
Office Supplies,Antiguo Cuscatlán,El Salvador,FW-1439539,Fred Wasserman,LATAM,6/30/2012,MX-2012-FW1439539-41090,Critical,,OFF-PA-6601,"Xerox Cards & Envelopes, Multicolor",Central America,Corporate,7/2/2012,First Class,La Libertad,Paper,0,8,2,61.84,16.061
Office Supplies,San Salvador,El Salvador,AG-1027039,Alejandro Grove,LATAM,6/28/2012,MX-2012-AG1027039-41088,High,,OFF-EN-5030,"Kraft Interoffice Envelope, Security-Tint",Central America,Consumer,7/2/2012,Standard Class,San Salvador,Envelopes,0,29.56,2,65.76,6.652
Office Supplies,San Andrés Tuxtla,Mexico,JE-1571582,Joe Elijah,LATAM,6/29/2012,MX-2012-JE1571582-41089,Critical,,OFF-LA-4540,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Central America,Consumer,7/2/2012,First Class,Veracruz,Labels,0,5.52,2,14.6,6.268
Office Supplies,San Andrés Tuxtla,Mexico,JE-1571582,Joe Elijah,LATAM,6/29/2012,MX-2012-JE1571582-41089,Critical,,OFF-BI-3735,"Cardinal Hole Reinforcements, Economy",Central America,Consumer,7/2/2012,First Class,Veracruz,Binders,0,0.4,4,14.24,5.292
Office Supplies,Teresina,Brazil,EH-1418518,Evan Henry,LATAM,6/28/2012,MX-2012-EH1418518-41088,Medium,,OFF-EN-4445,"GlobeWeis Mailers, Set of 50",South America,Consumer,7/2/2012,Standard Class,Piauí,Envelopes,0,20.04,3,77.1,4.706
Furniture,Carrefour,Haiti,BS-1175554,Bruce Stewart,LATAM,6/27/2012,US-2012-BS1175554-41087,Medium,,FUR-CH-4704,"Hon Swivel Stool, Set of Two",Caribbean,Consumer,7/2/2012,Standard Class,Ouest,Chairs,0.4,-14.38,1,66.36,4.454
Office Supplies,Teresina,Brazil,EH-1418518,Evan Henry,LATAM,6/28/2012,MX-2012-EH1418518-41088,Medium,,OFF-SU-4129,"Elite Scissors, Serrated",South America,Consumer,7/2/2012,Standard Class,Piauí,Supplies,0,16.4,4,51.28,1.474
Office Supplies,Lima,Peru,CC-12550101,Clay Cheatham,LATAM,6/29/2012,US-2012-CC12550101-41089,High,,OFF-ST-4267,"Fellowes Lockers, Industrial",South America,Consumer,7/1/2012,First Class,Lima (city),Storage,0.4,-157.968,3,249.372,66.161
Office Supplies,Jiutepec,Mexico,RL-1961582,Rob Lucas,LATAM,6/28/2012,MX-2012-RL1961582-41088,Medium,,OFF-SU-2980,"Acme Letter Opener, Steel",Central America,Consumer,7/1/2012,First Class,Morelos,Supplies,0,30.72,4,78.96,10.435
Furniture,Lima,Peru,GH-14410101,Gary Hansen,LATAM,6/29/2012,US-2012-GH14410101-41089,Medium,,FUR-CH-4628,"Hon Bag Chairs, Red",South America,Home Office,7/1/2012,Second Class,Lima (city),Chairs,0.4,-32.52,3,54.18,4.919
Office Supplies,San Pedro Sula,Honduras,CC-1255055,Clay Cheatham,LATAM,6/29/2012,US-2012-CC1255055-41089,Medium,,OFF-PA-4481,"Green Bar Parchment Paper, 8.5 x 11",Central America,Consumer,7/1/2012,First Class,Cortés,Paper,0.4,2.776,2,16.656,2.982
Office Supplies,Jiutepec,Mexico,RL-1961582,Rob Lucas,LATAM,6/28/2012,MX-2012-RL1961582-41088,Medium,,OFF-LA-3322,"Avery Shipping Labels, Alphabetical",Central America,Consumer,7/1/2012,First Class,Morelos,Labels,0,2.76,3,23.34,2.012
Office Supplies,San Pedro Sula,Honduras,CC-1255055,Clay Cheatham,LATAM,6/29/2012,US-2012-CC1255055-41089,Medium,,OFF-PA-6613,"Xerox Message Books, 8.5 x 11",Central America,Consumer,7/1/2012,First Class,Cortés,Paper,0.4,-7.192,2,19.608,1.729
Office Supplies,Lima,Peru,GH-14410101,Gary Hansen,LATAM,6/29/2012,US-2012-GH14410101-41089,Medium,,OFF-LA-4659,"Hon File Folder Labels, Alphabetical",South America,Home Office,7/1/2012,Second Class,Lima (city),Labels,0.4,-2.032,2,6.768,1.696
Office Supplies,Lima,Peru,GH-14410101,Gary Hansen,LATAM,6/29/2012,US-2012-GH14410101-41089,Medium,,OFF-BI-4810,"Ibico Binder Covers, Recycled",South America,Home Office,7/1/2012,Second Class,Lima (city),Binders,0.4,-6.552,2,11.208,1.478
Furniture,Maracaibo,Venezuela,VB-21745143,Victoria Brennan,LATAM,6/26/2012,US-2012-VB21745143-41086,High,,FUR-FU-3023,"Advantus Clock, Black",South America,Corporate,6/30/2012,Standard Class,Zulia,Furnishings,0.4,-49.192,13,267.228,33.399
Technology,Panama City,Panama,CT-1199598,Carol Triggs,LATAM,6/24/2012,US-2012-CT1199598-41084,Medium,,TEC-CO-4568,"Hewlett Copy Machine, Color",Central America,Consumer,6/30/2012,Standard Class,Panama,Copiers,0.402,-89.09896,2,211.38104,20.743
Office Supplies,Maracaibo,Venezuela,VB-21745143,Victoria Brennan,LATAM,6/26/2012,US-2012-VB21745143-41086,High,,OFF-PA-6602,"Xerox Cards & Envelopes, Premium",South America,Corporate,6/30/2012,Standard Class,Zulia,Paper,0.4,-3.624,2,35.976,4.623
Technology,Mexico City,Mexico,RA-1928582,Ralph Arnett,LATAM,6/26/2012,MX-2012-RA1928582-41086,Medium,,TEC-AC-4158,"Enermax Keyboard, USB",Central America,Consumer,6/30/2012,Standard Class,Distrito Federal,Accessories,0,25.64,1,55.78,3.152
Technology,Colima,Mexico,PK-1907582,Pete Kriz,LATAM,6/24/2012,MX-2012-PK1907582-41084,High,,TEC-PH-5829,"Samsung Office Telephone, Cordless",Central America,Consumer,6/29/2012,Standard Class,Colima,Phones,0,10.86,3,136.14,12.916
Technology,Lima,Peru,MS-17530101,MaryBeth Skach,LATAM,6/23/2012,MX-2012-MS17530101-41083,Medium,,TEC-CO-4775,"HP Fax Machine, High-Speed",South America,Consumer,6/28/2012,Second Class,Lima (city),Copiers,0.402,-132.42456,3,356.57544,27.719
Office Supplies,Cuajimalpa,Mexico,CS-1240082,Christopher Schild,LATAM,6/23/2012,MX-2012-CS1240082-41083,Medium,,OFF-ST-4079,"Eldon Lockers, Industrial",Central America,Home Office,6/28/2012,Standard Class,Distrito Federal,Storage,0,43.64,1,132.26,13.866
Office Supplies,Cuajimalpa,Mexico,CS-1240082,Christopher Schild,LATAM,6/23/2012,MX-2012-CS1240082-41083,Medium,,OFF-FA-3063,"Advantus Rubber Bands, Metal",Central America,Home Office,6/28/2012,Standard Class,Distrito Federal,Fasteners,0,9.9,9,100.26,7.478
Office Supplies,Lima,Peru,MS-17530101,MaryBeth Skach,LATAM,6/23/2012,MX-2012-MS17530101-41083,Medium,,OFF-AR-5918,"Sanford Markers, Easy-Erase",South America,Consumer,6/28/2012,Second Class,Lima (city),Art,0.4,2.304,3,28.224,2.958
Technology,Lima,Peru,MS-17530101,MaryBeth Skach,LATAM,6/23/2012,MX-2012-MS17530101-41083,Medium,,TEC-AC-5874,"SanDisk Memory Card, Programmable",South America,Consumer,6/28/2012,Second Class,Lima (city),Accessories,0.4,9.088000000,2,91.128,2.264
Office Supplies,Lima,Peru,MS-17530101,MaryBeth Skach,LATAM,6/23/2012,MX-2012-MS17530101-41083,Medium,,OFF-LA-4542,"Harbour Creations Removable Labels, Adjustable",South America,Consumer,6/28/2012,Second Class,Lima (city),Labels,0.4,-3.008,2,8.592,1.639
Office Supplies,Armenia,Colombia,BP-1123028,Benjamin Patterson,LATAM,6/23/2012,MX-2012-BP1123028-41083,Medium,,OFF-LA-4542,"Harbour Creations Removable Labels, Adjustable",South America,Consumer,6/28/2012,Standard Class,Quindío,Labels,0,7.44,4,22,1.484
Office Supplies,Lima,Peru,MS-17530101,MaryBeth Skach,LATAM,6/23/2012,MX-2012-MS17530101-41083,Medium,,OFF-EN-3664,"Cameo Interoffice Envelope, with clear poly window",South America,Consumer,6/28/2012,Second Class,Lima (city),Envelopes,0.4,-10.552,1,20.388,1.307
Furniture,Buenos Aires,Argentina,CK-123255,Christine Kargatis,LATAM,6/21/2012,US-2012-CK123255-41081,Medium,,FUR-TA-3336,"Barricks Coffee Table, Adjustable Height",South America,Home Office,6/27/2012,Standard Class,Buenos Aires,Tables,0.7,-267.306,3,182.214,18.539
Office Supplies,Tegucigalpa,Honduras,SV-2093555,Susan Vittorini,LATAM,6/22/2012,US-2012-SV2093555-41082,Medium,,OFF-SU-2979,"Acme Letter Opener, Serrated",Central America,Consumer,6/27/2012,Standard Class,Francisco Morazán,Supplies,0.4,-3.68,5,53.82,3.835
Office Supplies,Buenos Aires,Argentina,CK-123255,Christine Kargatis,LATAM,6/21/2012,US-2012-CK123255-41081,Medium,,OFF-BI-2918,"Acco Index Tab, Durable",South America,Home Office,6/27/2012,Standard Class,Buenos Aires,Binders,0.7,-2.872,1,1.788,1.084
Technology,Apopa,El Salvador,NR-1855039,Nick Radford,LATAM,6/26/2012,MX-2012-NR1855039-41086,Critical,,TEC-PH-5844,"Samsung Speaker Phone, Full Size",Central America,Consumer,6/26/2012,Same Day,San Salvador,Phones,0,199.2,5,415.1,42.847
Furniture,San Juan,Argentina,JD-160605,Julia Dunbar,LATAM,6/26/2012,US-2012-JD160605-41086,Medium,,FUR-CH-4702,"Hon Swivel Stool, Black",South America,Consumer,6/26/2012,Same Day,San Juan,Chairs,0.4,-69.96,5,322.44,37.839
Office Supplies,Apopa,El Salvador,NR-1855039,Nick Radford,LATAM,6/26/2012,MX-2012-NR1855039-41086,Critical,,OFF-SU-4992,"Kleencut Shears, Steel",Central America,Consumer,6/26/2012,Same Day,San Salvador,Supplies,0,40.62,3,92.34,25.462
Office Supplies,Apopa,El Salvador,NR-1855039,Nick Radford,LATAM,6/26/2012,MX-2012-NR1855039-41086,Critical,,OFF-AR-5904,"Sanford Canvas, Fluorescent",Central America,Consumer,6/26/2012,Same Day,San Salvador,Art,0,2.72,4,138.08,21.987
Furniture,Apopa,El Salvador,NR-1855039,Nick Radford,LATAM,6/26/2012,MX-2012-NR1855039-41086,Critical,,FUR-FU-3956,"Deflect-O Stacking Tray, Durable",Central America,Consumer,6/26/2012,Same Day,San Salvador,Furnishings,0,0.64,4,67.44,21.684
Technology,Zapopan,Mexico,MV-1748582,Mark Van Huff,LATAM,6/22/2012,MX-2012-MV1748582-41082,Medium,,TEC-PH-5814,"Samsung Audio Dock, VoIP",Central America,Consumer,6/26/2012,Standard Class,Jalisco,Phones,0,109.04,2,222.56,17.338
Office Supplies,Apopa,El Salvador,NR-1855039,Nick Radford,LATAM,6/26/2012,MX-2012-NR1855039-41086,Critical,,OFF-AR-5902,"Sanford Canvas, Blue",Central America,Consumer,6/26/2012,Same Day,San Salvador,Art,0,1.32,2,67.36,16.135
Office Supplies,San Pedro Sula,Honduras,PB-1915055,Philip Brown,LATAM,6/23/2012,US-2012-PB1915055-41083,Medium,,OFF-ST-4250,"Fellowes Box, Blue",Central America,Consumer,6/26/2012,First Class,Cortés,Storage,0.4,-2.144,8,62.976,6.314
Office Supplies,Contramaestre,Cuba,MY-1738031,Maribeth Yedwab,LATAM,6/26/2012,MX-2012-MY1738031-41086,Medium,,OFF-LA-6051,"Smead Removable Labels, Adjustable",Caribbean,Corporate,6/26/2012,Same Day,Santiago de Cuba,Labels,0,11.9,5,36.3,5.562
Furniture,San Juan,Argentina,JD-160605,Julia Dunbar,LATAM,6/26/2012,US-2012-JD160605-41086,Medium,,FUR-BO-4859,"Ikea Floating Shelf Set, Traditional",South America,Consumer,6/26/2012,Same Day,San Juan,Bookcases,0.4,-27.288,2,136.272,4.361
Furniture,Cubatão,Brazil,DS-1318018,David Smith,LATAM,6/21/2012,MX-2012-DS1318018-41081,Medium,,FUR-FU-5718,"Rubbermaid Clock, Black",South America,Corporate,6/26/2012,Standard Class,São Paulo,Furnishings,0,32.76,2,66.88,2.84
Furniture,Hermosillo,Mexico,JK-1520582,Jamie Kunitz,LATAM,6/19/2012,US-2012-JK1520582-41079,Low,,FUR-FU-3035,"Advantus Frame, Erganomic",Central America,Consumer,6/25/2012,Standard Class,Sonora,Furnishings,0.4,-20.608,7,307.272,38.236
Technology,Barbacena,Brazil,SC-2069518,Steve Chapman,LATAM,6/21/2012,MX-2012-SC2069518-41081,Medium,,TEC-CO-4568,"Hewlett Copy Machine, Color",South America,Corporate,6/25/2012,Standard Class,Minas Gerais,Copiers,0.002,78.43956,3,529.15956,37.317
Technology,Barbacena,Brazil,SC-2069518,Steve Chapman,LATAM,6/21/2012,MX-2012-SC2069518-41081,Medium,,TEC-CO-4786,"HP Personal Copier, High-Speed",South America,Corporate,6/25/2012,Standard Class,Minas Gerais,Copiers,0.002,9.29004,3,244.49004,21.213
Technology,Bayamo,Cuba,RB-1946531,Rick Bensley,LATAM,6/19/2012,MX-2012-RB1946531-41079,Medium,,TEC-MA-5510,"Okidata Printer, Durable",Caribbean,Home Office,6/25/2012,Standard Class,Granma,Machines,0,128.92,2,358.16,21.036
Furniture,Oriximiná,Brazil,TC-2147518,Tony Chapman,LATAM,6/21/2012,MX-2012-TC2147518-41081,Medium,,FUR-BO-3646,"Bush Stackable Bookrack, Mobile",South America,Home Office,6/25/2012,Standard Class,Pará,Bookcases,0,106.2,3,247.02,14.249
Office Supplies,Bayamo,Cuba,RB-1946531,Rick Bensley,LATAM,6/19/2012,MX-2012-RB1946531-41079,Medium,,OFF-ST-6282,"Tenex Trays, Industrial",Caribbean,Home Office,6/25/2012,Standard Class,Granma,Storage,0,42.6,3,109.38,11.934
Furniture,Linares,Mexico,SV-2081582,Stuart Van,LATAM,6/21/2012,MX-2012-SV2081582-41081,Medium,,FUR-CH-4629,"Hon Bag Chairs, Set of Two",Central America,Corporate,6/25/2012,Standard Class,Nuevo León,Chairs,0.2,17.04,6,151.68,9.192
Technology,León,Mexico,VG-2180582,Vivek Grady,LATAM,6/19/2012,MX-2012-VG2180582-41079,Medium,,TEC-CO-4591,"Hewlett Wireless Fax, Digital",Central America,Corporate,6/24/2012,Standard Class,Guanajuato,Copiers,0.002,680.60136,6,1516.28136,84.507
Office Supplies,Puente Alto,Chile,FM-1438026,Fred McMath,LATAM,6/21/2012,MX-2012-FM1438026-41081,Critical,,OFF-ST-4260,"Fellowes File Cart, Wire Frame",South America,Consumer,6/24/2012,First Class,Santiago,Storage,0,13.62,3,272.76,54.242
Technology,León,Mexico,VG-2180582,Vivek Grady,LATAM,6/19/2012,MX-2012-VG2180582-41079,Medium,,TEC-CO-6008,"Sharp Personal Copier, Laser",Central America,Corporate,6/24/2012,Standard Class,Guanajuato,Copiers,0.002,70.08,2,159.68,7.198
Office Supplies,Puente Alto,Chile,FM-1438026,Fred McMath,LATAM,6/21/2012,MX-2012-FM1438026-41081,Critical,,OFF-FA-5472,"OIC Push Pins, Assorted Sizes",South America,Consumer,6/24/2012,First Class,Santiago,Fasteners,0,0.4,1,8.24,3.049
Office Supplies,León,Mexico,VG-2180582,Vivek Grady,LATAM,6/19/2012,MX-2012-VG2180582-41079,Medium,,OFF-LA-4528,"Harbour Creations Color Coded Labels, Alphabetical",Central America,Corporate,6/24/2012,Standard Class,Guanajuato,Labels,0,8.08,4,33.92,1.881
Office Supplies,Carrefour,Haiti,GR-1456054,Georgia Rosenberg,LATAM,6/22/2012,US-2012-GR1456054-41082,High,,OFF-EN-3674,"Cameo Peel and Seal, Security-Tint",Caribbean,Corporate,6/24/2012,Second Class,Ouest,Envelopes,0.4,-5.46,1,9.36,1.412
Furniture,Zapopan,Mexico,LO-1717082,Lori Olson,LATAM,6/17/2012,US-2012-LO1717082-41077,High,,FUR-BO-3905,"Dania Stackable Bookrack, Mobile",Central America,Corporate,6/22/2012,Second Class,Jalisco,Bookcases,0.2,58.304,8,518.784,40.811
Furniture,Mexico City,Mexico,SZ-2003582,Sam Zeldin,LATAM,6/20/2012,MX-2012-SZ2003582-41080,Medium,,FUR-BO-3631,"Bush Corner Shelving, Traditional",Central America,Home Office,6/22/2012,Second Class,Distrito Federal,Bookcases,0.2,13.152,4,264.512,27.225
Technology,Zapopan,Mexico,LO-1717082,Lori Olson,LATAM,6/17/2012,US-2012-LO1717082-41077,High,,TEC-AC-4164,"Enermax Memory Card, Erganomic",Central America,Corporate,6/22/2012,Second Class,Jalisco,Accessories,0,56.84,2,149.6,21.632
Technology,Reynosa,Mexico,SW-2027582,Scott Williamson,LATAM,6/17/2012,MX-2012-SW2027582-41077,Medium,,TEC-AC-5116,"Logitech Keyboard, Erganomic",Central America,Consumer,6/22/2012,Standard Class,Tamaulipas,Accessories,0,4.6,5,234.2,18.794
Furniture,Pirapora,Brazil,SZ-2003518,Sam Zeldin,LATAM,6/20/2012,US-2012-SZ2003518-41080,High,,FUR-BO-3631,"Bush Corner Shelving, Traditional",South America,Home Office,6/22/2012,Second Class,Minas Gerais,Bookcases,0.6,-119.104,4,132.256,16.719
